city,date,longitude,latitude,population,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),elevation
Osaka,7/2/2022,135.5023,34.6937,19222665,2.125,212.8575,3.841666667,24.10833333,77.16625,16.62041667,14.66416667,17.59875,0.24625,28.43333333,76.95833333,0.458333333,0.458333333,46.625,5.291666667,42.33333333,54.625,6.370833333,9.275,253.4166667,247.0416667,17.42916667,14
Osaka,7/3/2022,135.5023,34.6937,19222665,1,194.3616667,10.98875,12.7675,9.790416667,9.99,2.666666667,3.747916667,0.502916667,26.0375,85,0.7625,0.7625,91.83333333,32.20833333,78.79166667,99.79166667,5.629166667,10.025,258.125,256.7916667,18.57083333,14
Osaka,7/4/2022,135.5023,34.6937,19222665,2.291666667,287.8216667,8.75,47.18166667,27.37541667,23.21875,15.44958333,17.60833333,0.412916667,24.70833333,91.83333333,1.525,1.525,91.25,16.33333333,92.5,91.58333333,5.1125,8.425,213.3333333,236.2916667,14.9125,14
Osaka,7/5/2022,135.5023,34.6937,19222665,1.416666667,247.6283333,1.460416667,21.17,25.06458333,11.83625,7.586666667,9.199583333,0.1675,24.95,92.45833333,1.445833333,1.445833333,76.54166667,49.5,47.79166667,34.875,5.15,7.508333333,211.2916667,235.7916667,15.36666667,14
Osaka,7/6/2022,135.5023,34.6937,19222665,2.291666667,245.88875,1.338333333,32.44458333,65.14375,17.7425,14.74291667,19.16083333,0.35875,26.50416667,80,0.175,0.175,26.41666667,20.33333333,11.375,4,7.420833333,11.175,111.4583333,106.5,19.0625,14
Osaka,7/7/2022,135.5023,34.6937,19222665,3.541666667,286.63875,2.795833333,36.56583333,80.61708333,19.70916667,27.92666667,33.59125,0.7125,27.13333333,75.29166667,0.004166667,0.004166667,41.41666667,14.125,9.458333333,76.70833333,5.8125,8.329166667,171.9166667,165.9166667,13.975,14
Osaka,7/8/2022,135.5023,34.6937,19222665,3.875,288.8641667,3.54375,34.38625,53.155,17.61625,29.83833333,33.33041667,0.373333333,26.20416667,84.70833333,0.095833333,0.095833333,64.16666667,30.54166667,16.45833333,89.125,6.775,9.9,245.375,237.9166667,15.6875,14
Osaka,7/9/2022,135.5023,34.6937,19222665,2.041666667,274.7483333,1.10625,23.56541667,47.05833333,12.16125,15.13708333,16.75666667,0.228333333,26.13333333,85.66666667,0.925,0.925,76.91666667,31.5,69.875,40.25,5.116666667,8.329166667,253.875,250.2916667,15.20833333,14
Osaka,7/10/2022,135.5023,34.6937,19222665,2.166666667,248.0454167,6.959583333,29.60333333,45.69333333,15.39583333,13.44625,19.13041667,0.49375,27.04583333,81.08333333,0.045833333,0.045833333,69.33333333,42.25,36.625,30.91666667,3.1625,3.795833333,220.125,215.5,10.44166667,14
Osaka,7/11/2022,135.5023,34.6937,19222665,2.125,253.3283333,6.161666667,42.99833333,29.965,21.45875,12.89708333,18.09333333,0.332916667,27.02083333,82.375,0.133333333,0.133333333,56.875,10.04166667,42.16666667,74.95833333,6.525,9.995833333,228.25,226.5833333,17.05,14
Osaka,7/12/2022,135.5023,34.6937,19222665,1.583333333,270.7845833,1.38375,33.84375,30.39875,17.97541667,10.19041667,12.835,0.172916667,25.37916667,85.66666667,0.233333333,0.233333333,67.91666667,38.29166667,36.91666667,39.125,5.083333333,7.75,179.1666667,173.2916667,14.77916667,14
Osaka,7/13/2022,135.5023,34.6937,19222665,1.916666667,306.2491667,7.581666667,37.21041667,32.385,17.92166667,12.14416667,16.00125,0.784583333,26.20833333,77.625,0.120833333,0.120833333,72,20.58333333,42.125,93.70833333,4.979166667,6.583333333,144.7083333,140.9583333,11.2375,14
Osaka,7/14/2022,135.5023,34.6937,19222665,1.708333333,274.5395833,1.394583333,20.96333333,41.37875,10.00875,11.43916667,12.73416667,0.21125,24.52916667,87.58333333,1.025,1.025,82.66666667,31.45833333,60.91666667,72.20833333,4.820833333,8.104166667,284.75,276.1666667,14.4875,14
Osaka,7/15/2022,135.5023,34.6937,19222665,3.125,289.21125,7.253333333,34.46583333,18.30208333,15.55625,24.14458333,26.52041667,0.710416667,25.37083333,87.875,0.170833333,0.170833333,62.33333333,28.45833333,19,84.20833333,5.858333333,8.0375,183.75,235.2916667,13.50416667,14
Osaka,7/16/2022,135.5023,34.6937,19222665,1.375,275.2333333,1.504583333,26.02875,19.95416667,12.6575,9.1425,10.71583333,0.26,24.71666667,89.16666667,0.916666667,0.916666667,65.08333333,36,28.625,52.25,5.195833333,8.0125,216.2083333,239.0833333,14.27916667,14
Osaka,7/17/2022,135.5023,34.6937,19222665,2.958333333,289.1416667,0.695416667,16.86791667,105.72375,11.77583333,21.18708333,22.72666667,0.005416667,25.67083333,83.41666667,0.120833333,0.120833333,40.125,9.875,25.25,53.16666667,7.325,12.47916667,223.2083333,215.7083333,20.39583333,14
Osaka,7/18/2022,135.5023,34.6937,19222665,2.75,335.5945833,0.302916667,25.29083333,91.12041667,14.7275,24.80375,26.86291667,0.055416667,27.24166667,79.25,1.6375,1.6375,69.54166667,12.20833333,50.79166667,97.66666667,11.59166667,20.4,251.25,247.7083333,31.7,14
Osaka,7/19/2022,135.5023,34.6937,19222665,1.458333333,328.6395833,0.721666667,19.44708333,40.27875,11.7325,10.15458333,11.16666667,0.024583333,25.19166667,93.25,2.645833333,2.645833333,81.45833333,50.625,44.33333333,70.83333333,10.97916667,20.04166667,219.4583333,216.7083333,31.81666667,14
Osaka,7/20/2022,135.5023,34.6937,19222665,2,427.25,11.96,50.04,28.25,31.95,17.42,21.35,0.18,26,82,0,0,29,20,4,30,4.2,4.9,200,197,15.8,14
Osaka,7/22/2022,135.5023,34.6937,19222665,2.47826087,337.9947826,1.072608696,21.29347826,101.97,13.31478261,19.31086957,22.55782609,0.246521739,25.01304348,81.69565217,0.026086957,0.026086957,29.47826087,22.73913043,14.91304348,0,10.27391304,17,184.3478261,174.3043478,24.72173913,14
Osaka,7/23/2022,135.5023,34.6937,19222665,1.5,224.4016667,2.851666667,18.5325,53.97125,10.51041667,6.017083333,11.16083333,0.734583333,24.82916667,74.54166667,0.020833333,0.020833333,52.125,33.58333333,7.5,61.33333333,7.379166667,10.92083333,98.875,99.08333333,15.35416667,14
Osaka,7/24/2022,135.5023,34.6937,19222665,2.833333333,288.8641667,3.209166667,26.49583333,85.90333333,14.63541667,18.86125,23.42291667,0.68375,26.67083333,75,0,0,23.66666667,0.708333333,4.791666667,66.95833333,5.866666667,9.091666667,249.8333333,257.5,14.54166667,14
Osaka,7/25/2022,135.5023,34.6937,19222665,4,340.8791667,4.490416667,35.47208333,106.5304167,20.40416667,35.27458333,44.61208333,0.356666667,28.1125,78.5,0,0,21.29166667,8.833333333,7,30.54166667,4.383333333,6.254166667,170.125,166.0416667,11.4625,14
Osaka,7/26/2022,135.5023,34.6937,19222665,4.083333333,336.5670833,0.71875,29.16,129.1933333,21.955,42.95583333,48.65458333,0.005,29.09583333,78.125,0.020833333,0.020833333,53.20833333,37.125,19.04166667,34.5,6.129166667,9.166666667,113.4583333,110.25,13.52083333,14
Osaka,7/27/2022,135.5023,34.6937,19222665,2.083333333,295.3995833,7.115416667,31.21625,33.27541667,17.36583333,15.70583333,18.14333333,0.496666667,26.87916667,87.54166667,0.295833333,0.295833333,51.16666667,25.58333333,19.83333333,57.45833333,3.654166667,4.433333333,182.2083333,214.4166667,12.725,14
Osaka,7/28/2022,135.5023,34.6937,19222665,3.125,293.31375,1.628333333,32.1275,92.145,15.97333333,23.73541667,28.29666667,0.392083333,28.1125,80.95833333,0.045833333,0.045833333,25.04166667,14.95833333,14.5,9.125,4.5875,6.583333333,167.0833333,194.0416667,13.72083333,14
Osaka,7/29/2022,135.5023,34.6937,19222665,1.958333333,229.47875,3.027916667,25.58,58.65458333,11.8375,10.50875,14.18625,0.709166667,28.575,76.79166667,0,0,31.58333333,10.95833333,15.875,40.54166667,7.0125,10.97083333,170,168.8333333,17.8,14
Osaka,7/30/2022,135.5023,34.6937,19222665,1.333333333,185.53,4.14,19.13291667,26.36583333,8.304166667,4.702916667,6.840833333,0.486666667,28.91666667,74.125,0.025,0.025,29.08333333,7.166666667,14.95833333,45.29166667,6.65,9.729166667,303.875,294.9166667,16.9375,14
Osaka,7/31/2022,135.5023,34.6937,19222665,1.208333333,216.82125,13.97375,26.06916667,12.53333333,17.7325,6.678333333,10.58208333,0.909166667,28.67916667,79.20833333,0,0,41.66666667,2.833333333,38.58333333,52.75,5.570833333,9.258333333,230.1666667,230.6666667,15.4625,14
Osaka,8/1/2022,135.5023,34.6937,19222665,1.208333333,181.1479167,6.845833333,17.41458333,30.78916667,12.59083333,3.71625,6.916666667,0.534583333,28.575,75.04166667,0,0,29.75,2.708333333,1.125,88.70833333,8.120833333,13.76666667,234.875,238.0416667,19.74166667,14
Osaka,8/2/2022,135.5023,34.6937,19222665,1.916666667,216.4041667,8.578333333,30.52041667,45.83583333,16.25166667,8.387916667,14.83916667,0.3125,28.60416667,75.5,0,0,27.16666667,7.75,0.166666667,66.83333333,7.5375,11.29166667,219.875,215.4583333,17.79166667,14
Osaka,8/3/2022,135.5023,34.6937,19222665,3.041666667,242.4133333,1.855,27.91125,74.85958333,17.76166667,21.23583333,25.60291667,0.02875,29.15833333,75.875,0.041666667,0.041666667,30.625,10.29166667,12.54166667,46.125,6.670833333,9.7625,217.7083333,212.1666667,18.06666667,14
Osaka,8/4/2022,135.5023,34.6937,19222665,1.583333333,239.97875,0.9875,27.15291667,50.06791667,15.78125,10.84375,12.70958333,0.0725,27.01666667,83.83333333,0.708333333,0.708333333,49.125,24.41666667,15.29166667,59.75,6.7125,10.12083333,229.9583333,220.9583333,20.02916667,14
Osaka,8/5/2022,135.5023,34.6937,19222665,3.125,342.1308333,3.310416667,39.74333333,87.60125,22.60583333,22.7075,25.53875,0.572916667,27.1,83.5,0.345833333,0.345833333,52.375,18.58333333,30.58333333,57.66666667,4.2625,5.954166667,272.0833333,259.5416667,13.00416667,14
Osaka,8/6/2022,135.5023,34.6937,19222665,1.708333333,290.5325,7.75125,25.81208333,38.64333333,16.24208333,11.80541667,13.73291667,0.942916667,27.72916667,79.16666667,0.0625,0.0625,39.91666667,18.16666667,18.25,42.08333333,5.429166667,7.8625,288.0833333,300.75,13.06666667,14
Osaka,8/7/2022,135.5023,34.6937,19222665,2.875,296.79125,4.23875,27.0325,79.32958333,14.0375,19.78833333,21.99625,0.50125,28.24166667,80.54166667,0.1625,0.1625,33.08333333,15.66666667,14.125,34.625,5.208333333,8.191666667,285.125,275.5833333,14.80416667,14
Osaka,8/8/2022,135.5023,34.6937,19222665,2,227.8775,8.8175,24.00583333,25.11916667,14.51583333,14.78083333,17.14375,0.217916667,28.62083333,77.5,0.0375,0.0375,36.125,5.791666667,7.208333333,88.5,8.595833333,13.99583333,246.7083333,239.875,20.1875,14
Osaka,8/9/2022,135.5023,34.6937,19222665,1.541666667,199.4366667,4.186666667,17.29291667,35.24875,10.8925,9.707916667,11.59083333,0.23125,28.98333333,75.75,0.016666667,0.016666667,34.16666667,5.041666667,5.333333333,88.16666667,9.741666667,16.0375,244.1666667,240.125,23.69583333,14
Osaka,8/10/2022,135.5023,34.6937,19222665,1.041666667,222.3158333,18.64916667,20.64916667,13.31083333,16.95583333,4.75375,6.727916667,0.9925,29.34583333,73.58333333,0.016666667,0.016666667,38.875,6.5,6.666666667,96.625,8.1125,12.59583333,249.9166667,247.125,20.70833333,14
Osaka,8/11/2022,135.5023,34.6937,19222665,1.083333333,186.5029167,10.61625,19.19583333,25.33583333,12.92875,4.002916667,6.40625,0.572083333,29.67083333,69.25,0,0,42.29166667,11.45833333,11.08333333,84.33333333,7.35,11.54583333,249.9166667,249.3333333,19.075,14
Osaka,8/12/2022,135.5023,34.6937,19222665,1.166666667,195.5429167,4.232916667,24.66041667,9.905,13.95958333,4.74125,7.175833333,0.47375,28.94166667,74.83333333,0.025,0.025,57.70833333,25.20833333,35.5,45.375,7.641666667,11.14583333,151.1666667,178.3333333,18.43333333,14
Osaka,8/13/2022,135.5023,34.6937,19222665,2.291666667,200.4808333,2.103333333,21.97041667,63.955,14.25333333,16.44125,17.95,0.085,28.6125,80.41666667,0.354166667,0.354166667,59.79166667,21.58333333,33.20833333,67.70833333,7.095833333,12.03333333,194.5833333,190.6666667,24.14583333,14
Osaka,8/14/2022,135.5023,34.6937,19222665,3,185.5283333,0.7875,21.02041667,41.87583333,12.22875,24.66166667,26.56291667,0,28.4,81,0.229166667,0.229166667,48.5,11.33333333,20.5,86.45833333,8.9625,14.95833333,234.6666667,229.25,24.55,14
Osaka,8/15/2022,135.5023,34.6937,19222665,1.833333333,162.6504167,1.354166667,16.13708333,39.39083333,13.37583333,14.26958333,16.21833333,0,29.31666667,76.875,0.033333333,0.033333333,41.875,9.5,9.708333333,91.29166667,12.89583333,20.95416667,239.5833333,238.5833333,32.07916667,14
Osaka,8/16/2022,135.5023,34.6937,19222665,1.666666667,168.4916667,0.791666667,19.45708333,26.60166667,13.9575,9.778333333,10.9175,0,28.45416667,79.66666667,0.379166667,0.379166667,73.04166667,28.625,48.58333333,90.83333333,11.5125,18.57083333,226.625,232.125,31.92083333,14
Osaka,8/17/2022,135.5023,34.6937,19222665,1.333333333,174.8208333,2.192916667,20.3275,30.41125,13.11083333,7.573333333,10.02666667,0.023333333,27.36666667,84.29166667,1.408333333,1.408333333,76.41666667,29.04166667,46.08333333,93.41666667,10.27916667,17.5875,257.4166667,252.5,29.14583333,14
Osaka,8/18/2022,135.5023,34.6937,19222665,2.708333333,317.2341667,10.89416667,39.63416667,66.29458333,20.8275,17.67375,21.23208333,0.575833333,26.075,77.54166667,0.108333333,0.108333333,33.95833333,15.5,21.33333333,23.79166667,5.470833333,7.875,201.125,183.5416667,15.15416667,14
Osaka,8/19/2022,135.5023,34.6937,19222665,2.791666667,317.6529167,3.573333333,28.66041667,81.83375,15.0825,19.64291667,22.26083333,0.309166667,26.75416667,71.58333333,0.020833333,0.020833333,43.625,21.54166667,9.625,61.04166667,7.375,12.39166667,254.875,238.75,17.79166667,14
Osaka,8/20/2022,135.5023,34.6937,19222665,2.083333333,332.8129167,0.815,29.66083333,51.05833333,15.92833333,17.89875,19.37125,0.029166667,27.7375,84.08333333,0.283333333,0.283333333,72.16666667,14.45833333,69.16666667,62.83333333,7.283333333,12.47916667,225.3333333,222.4583333,20.6625,14
Osaka,8/21/2022,135.5023,34.6937,19222665,3.416666667,371.3370833,2.64,29.17416667,95.97583333,18.78291667,26.6975,28.9025,0.646666667,27.5,84.16666667,0.0375,0.0375,45.5,27.25,27,15.79166667,6.045833333,9.433333333,97,93.5,16.20833333,14
Osaka,8/22/2022,135.5023,34.6937,19222665,2.166666667,388.4429167,9.103333333,39.5175,41.3375,20.4375,17.27875,19.9025,0.652916667,28.55,80.45833333,0.0625,0.0625,53.375,19.54166667,22.20833333,74.75,5.716666667,8.433333333,281.9583333,277.0833333,16.23333333,14
Osaka,8/23/2022,135.5023,34.6937,19222665,4.291666667,470.9166667,8.449166667,43.59083333,60.18875,25.56,46.33291667,51.17,0.075833333,28.91666667,77.04166667,0.0125,0.0125,38.41666667,12,17.95833333,55.75,5.395833333,7.783333333,171.8333333,165.875,14.39166667,14
Osaka,8/24/2022,135.5023,34.6937,19222665,2.208333333,323.2166667,8.15375,40.32708333,33.68583333,21.19958333,15.90041667,19.68125,0.56,27.44166667,78.70833333,0.029166667,0.029166667,59.25,15.04166667,38,76.625,6.233333333,9.033333333,120.375,114.5,15.90833333,14
Osaka,8/25/2022,135.5023,34.6937,19222665,3.708333333,416.1204167,3.69375,50.96708333,43.11333333,22.9775,27.63958333,30.55625,0.156666667,27.65,79.25,0.358333333,0.358333333,63.79166667,26.08333333,31.41666667,80.125,5.391666667,8.175,167.0416667,165.9583333,16.15833333,14
Osaka,8/26/2022,135.5023,34.6937,19222665,2.916666667,340.4604167,9.952083333,49.30375,55.91166667,25.75583333,19.49,23.20583333,1.139166667,27.7,69.54166667,0.0125,0.0125,41.83333333,11.16666667,28.125,49.75,4.825,6.95,222.75,208.4583333,12.125,14
Osaka,8/27/2022,135.5023,34.6937,19222665,3.291666667,314.8704167,0.70875,29.2025,109.5379167,15.18875,26.74791667,30.31083333,0.35625,26.59166667,72.16666667,0.016666667,0.016666667,52.54166667,14.125,57,18.375,7.466666667,11.6375,133.9166667,131.6666667,20.19583333,14
Osaka,8/28/2022,135.5023,34.6937,19222665,1.708333333,233.85875,5.26125,18.64625,55.76125,8.795,8.430416667,13.555,0.575416667,23.37083333,70.25,0,0,13.83333333,3.25,1.791666667,32.29166667,11.7375,18.77916667,66.83333333,63.375,26.03333333,14
Osaka,8/29/2022,135.5023,34.6937,19222665,1.875,238.7270833,1.499583333,11.97458333,89.675,7.434583333,7.054166667,8.583333333,0.498333333,26.79166667,67.125,0.004166667,0.004166667,58.70833333,18.66666667,44,66.20833333,8.166666667,12.31666667,96.25,120.25,21.1625,14
Osaka,8/30/2022,135.5023,34.6937,19222665,1.583333333,264.7341667,16.205,23.43,33.54333333,17.07208333,9.342083333,11.44458333,1.182916667,26.9125,83.875,0.025,0.025,69.41666667,40.375,38.875,56.5,4.8375,7.425,94.625,202.1666667,15.625,14
Osaka,8/31/2022,135.5023,34.6937,19222665,1.416666667,246.7245833,19.80833333,22.93375,6.434583333,15.55708333,8.192083333,11.62666667,0.50375,28.30416667,78.54166667,0.2875,0.2875,58.04166667,29.91666667,26.58333333,87.5,8.804166667,14.65833333,245.75,248.875,24.97916667,14
Osaka,9/1/2022,135.5023,34.6937,19222665,1.916666667,329.475,22.68041667,44.32625,4.859583333,28.97291667,12.91166667,15.17583333,0.31625,25.1,92.08333333,0.866666667,0.866666667,99.83333333,86.45833333,43.58333333,93.45833333,7.533333333,13.2625,110.125,106.7083333,16.33333333,14
Osaka,9/2/2022,135.5023,34.6937,19222665,1.708333333,279.0579167,11.36916667,27.83166667,26.00416667,17.43375,11.50583333,13.88458333,1.200416667,25.72083333,83,0.016666667,0.016666667,75.375,41.41666667,26.25,78.66666667,8.383333333,13.34166667,49.08333333,42.54166667,19.0125,14
Osaka,9/3/2022,135.5023,34.6937,19222665,2.166666667,249.7825,4.658333333,25.01333333,45.66666667,13.77291667,14.72416667,16.83375,0.46625,26.275,83,0.225,0.225,38.375,14.29166667,15.79166667,53.58333333,6.4375,9.779166667,93.45833333,85,16.92083333,14
Osaka,9/4/2022,135.5023,34.6937,19222665,1.541666667,227.3225,6.220416667,25.28083333,45.48291667,14.3325,7.735,9.965416667,0.642916667,27.31666667,77,0.025,0.025,32.91666667,11.33333333,13.875,47.54166667,6.895833333,10.79583333,197.5416667,251.9166667,17.45833333,14
Osaka,9/5/2022,135.5023,34.6937,19222665,1.208333333,201.1745833,1.7925,20.93791667,38.14041667,9.935416667,3.0475,5.4975,0.661666667,28.24583333,71.625,0.004166667,0.004166667,40.29166667,9.166666667,12.45833333,81.70833333,10.47916667,18.55416667,316.2083333,310.25,25.62083333,14
Osaka,9/6/2022,135.5023,34.6937,19222665,1.166666667,220.09,14.365,21.39333333,23.51125,14.67,4.92875,7.133333333,0.464166667,26.62916667,79.16666667,0.45,0.45,83.41666667,56.375,65.25,75.45833333,14.9,24.64583333,184.6666667,183.8333333,33.49166667,14
Osaka,9/7/2022,135.5023,34.6937,19222665,2,233.37125,6.67125,34.86166667,57.86583333,17.62375,7.532083333,13.29333333,0.827916667,24.54166667,75.5,0,0,51.29166667,31,41.25,4.666666667,11.35833333,18.6,79.16666667,78.125,24.1,14
Osaka,9/8/2022,135.5023,34.6937,19222665,1.625,234.6925,9.165416667,28.48208333,34.88208333,16.69833333,8.147916667,11.35458333,0.65,25.39166667,83.54166667,0.675,0.675,96.625,66.625,78.33333333,42,9.291666667,15.67083333,62.25,54.41666667,19.94166667,14
Osaka,9/9/2022,135.5023,34.6937,19222665,2.083333333,308.335,20.17333333,46.61083333,3.848333333,24.63583333,16.3225,18.9325,0.458333333,24.67916667,88.58333333,1.6875,1.6875,63.70833333,16.375,67.79166667,27.41666667,8.591666667,14.6,62.41666667,60.125,18.325,14
Osaka,9/10/2022,135.5023,34.6937,19222665,2.75,275.2341667,15.97791667,32.65125,43.29791667,21.90041667,19.83125,22.34791667,1.4625,26.125,84.20833333,0.125,0.125,35.91666667,16.95833333,22.75,23.5,5.575,7.945833333,45.41666667,38.5,12.6125,14
Osaka,9/11/2022,135.5023,34.6937,19222665,3.166666667,275.99875,8.797916667,33.60833333,68.18833333,17.605,27.10291667,30.77458333,0.818333333,27.0875,73.95833333,0.008333333,0.008333333,20.75,3.458333333,13.29166667,32.04166667,4.158333333,6.108333333,152.2083333,171.1666667,11.54583333,14
Osaka,9/12/2022,135.5023,34.6937,19222665,1.833333333,195.82125,2.060833333,15.32416667,66.08291667,9.017083333,11.4375,15.32958333,0.54875,27.17083333,72.54166667,0,0,18.75,3.375,5.125,41.83333333,8.941666667,16.14166667,37.20833333,86.54166667,20.39583333,14
Osaka,9/13/2022,135.5023,34.6937,19222665,2.375,212.0929167,0.934583333,22.49125,44.05875,10.03333333,17.52875,20.63,0.439583333,27.27916667,77.70833333,0,0,32.33333333,6.25,3.125,82.79166667,9.5125,17.12083333,45.41666667,41.08333333,22.4,14
Osaka,9/14/2022,135.5023,34.6937,19222665,2.416666667,212.2325,0.936666667,19.77083333,58.3675,9.538333333,16.32791667,20.68041667,0.207916667,27.53333333,75.20833333,0,0,29.41666667,5.708333333,3.958333333,72.91666667,9.575,16.70416667,37.91666667,28.875,22.05,14
Osaka,9/15/2022,135.5023,34.6937,19222665,1.541666667,218.9779167,0.744583333,14.88333333,80.22666667,8.88625,7.625833333,15.56958333,0.525,26.5125,70.875,0,0,9.166666667,5.208333333,1.333333333,11.95833333,8.870833333,15.07083333,166.4583333,310.1666667,22.97083333,14
Osaka,9/16/2022,135.5023,34.6937,19222665,1.583333333,200.2704167,0.342916667,7.832083333,89.01916667,6.410416667,5.19375,9.9875,0.23375,25.99166667,68.45833333,0,0,33.41666667,12.16666667,1.5,71.70833333,14.25833333,23.24583333,171.0833333,196.125,33.62083333,14
Osaka,9/17/2022,135.5023,34.6937,19222665,1.375,181.7054167,0.09,5.615416667,67.10666667,3.83375,3.126666667,4.2,0.155416667,26.42916667,81.75,0.058333333,0.058333333,93.54166667,71.20833333,23.04166667,99.41666667,18.0875,29.92083333,84.625,95.16666667,41.43333333,14
Osaka,9/18/2022,135.5023,34.6937,19222665,1.083333333,213.6941667,0.189166667,4.90875,28.43125,2.72,4.330833333,5.752916667,0.201666667,27.94583333,75.83333333,0.158333333,0.158333333,51.16666667,13.33333333,15.29166667,99.875,19.93333333,33.47083333,300.6666667,326.7083333,46.73333333,14
Osaka,9/19/2022,135.5023,34.6937,19222665,1.25,211.3966667,0.049583333,8.409583333,68.06916667,5.398333333,4.50625,5.314166667,0.169583333,25.57083333,78.25,1.175,1.175,79.5,46.45833333,53.70833333,97.25,22.525,37.3125,232.1666667,229.125,56.3625,14
Osaka,9/20/2022,135.5023,34.6937,19222665,1.666666667,209.2429167,1.722083333,30.24166667,43.96083333,14.4175,3.81,11.48875,0.889583333,18.825,69.16666667,0,0,34.91666667,19.04166667,3.208333333,52.58333333,14.975,23.725,105.3333333,98.875,33.59166667,14
Osaka,9/21/2022,135.5023,34.6937,19222665,1.625,294.9129167,16.56,37.76708333,30.40541667,17.64833333,5.647083333,9.50625,1.276666667,20.1625,72.54166667,0.016666667,0.016666667,66.79166667,27.95833333,49.08333333,58.66666667,11.475,18.55833333,65.41666667,60.20833333,25.35833333,14
Osaka,9/22/2022,135.5023,34.6937,19222665,1.208333333,191.3016667,0.389583333,12.36666667,58.42041667,6.582083333,2.577083333,3.529583333,0.34375,22.40833333,82.58333333,1.270833333,1.270833333,86.66666667,32.33333333,63.08333333,75.66666667,11.94583333,20.93333333,19.375,9.541666667,30.55,14
Osaka,9/23/2022,135.5023,34.6937,19222665,1.125,234.415,3.707916667,24.42666667,28.17916667,10.80166667,5.347916667,7.220416667,0.359583333,22.6875,90.75,1.129166667,1.129166667,69.41666667,36.45833333,43.125,35.66666667,8.616666667,17.1125,70.125,58.33333333,17.15833333,14
Osaka,9/24/2022,135.5023,34.6937,19222665,1.958333333,235.8058333,3.81375,23.75541667,66.5775,14.28541667,11.36,20.36833333,1.171666667,20.8875,71.45833333,0,0,16.45833333,11.20833333,3.916666667,13.33333333,10.9375,17.375,85.70833333,87.625,22.52083333,14
Osaka,9/25/2022,135.5023,34.6937,19222665,3.75,387.0525,15.98583333,68.11666667,73.00666667,46.62166667,39.29958333,53.70625,3.6825,22.32916667,72.91666667,0,0,11.625,5.333333333,9.375,3.833333333,4.433333333,5.704166667,109.125,108.9583333,11.13333333,14
Osaka,9/26/2022,135.5023,34.6937,19222665,4.583333333,437.3983333,16.03541667,73.05666667,94.02458333,39.42875,68.1475,79.75125,1.7675,25.12083333,76.20833333,0,0,25.83333333,17.41666667,12.04166667,9.541666667,4.416666667,6.358333333,132.5833333,132.9583333,11.44583333,14
Osaka,9/27/2022,135.5023,34.6937,19222665,2.583333333,275.3725,5.55125,33.13041667,43.83291667,18.53708333,20.48,23.66291667,0.360416667,22.0375,85.79166667,0.4625,0.4625,79,43.08333333,52.25,55,8.125,13.00416667,74.08333333,69.5,17.74166667,14
Osaka,9/28/2022,135.5023,34.6937,19222665,1.958333333,276.48625,12.41416667,46.42541667,31.07,24.41791667,11.79791667,15.02,0.965,21.70833333,80.16666667,0.029166667,0.029166667,52.54166667,16.20833333,30.91666667,64.5,7.625,12.24166667,84.25,82.16666667,16.07916667,14
Osaka,9/29/2022,135.5023,34.6937,19222665,2.291666667,298.32125,15.52833333,39.37083333,35.26541667,19.8475,16.57333333,21.34541667,0.947083333,20.81666667,81.5,0.004166667,0.004166667,38.625,13.54166667,26.29166667,35.08333333,7.691666667,12.60416667,64.41666667,61.125,15,14
Osaka,9/30/2022,135.5023,34.6937,19222665,3.416666667,276.8333333,10.37666667,24.68375,48.70375,15.84416667,25.41583333,27.77416667,1.181666667,21.6125,79.5,0,0,17.70833333,18.29166667,2.333333333,0,6.916666667,10.21666667,32.29166667,20.16666667,15.06666667,14
Osaka,10/1/2022,135.5023,34.6937,19222665,4.708333333,410.97375,19.84583333,74.60041667,61.45083333,39.26916667,56.63875,62.45125,1.610416667,22.59583333,78.41666667,0,0,19.29166667,12.83333333,9.958333333,5.583333333,5.1375,7.695833333,111.2083333,124.5416667,12.50833333,14
Osaka,10/2/2022,135.5023,34.6937,19222665,3.916666667,315.7758333,17.10708333,50.65875,49.72208333,34.36166667,38.23208333,43.53333333,1.407916667,22.8375,73.54166667,0,0,30.875,11.125,9.791666667,49.91666667,4.670833333,6.6875,156.875,190.25,12.49166667,14
Osaka,10/3/2022,135.5023,34.6937,19222665,2,302.4933333,32.21083333,41.53458333,30.135,35.83166667,14.14958333,22.23916667,1.354583333,23.32916667,78.29166667,0.033333333,0.033333333,36.83333333,19.08333333,25.375,15,5.45,8.129166667,285.625,280.2916667,14.05833333,14
Osaka,10/4/2022,135.5023,34.6937,19222665,1.5,193.3879167,2.149583333,17.22875,71.21458333,11.435,5.328333333,10.22416667,0.287916667,23.63333333,79.33333333,0.3625,0.3625,75.29166667,42,56.16666667,70.375,13.22083333,22.95833333,195.9166667,194.4583333,32.7,14
Osaka,10/5/2022,135.5023,34.6937,19222665,1.583333333,242.2729167,5.4375,43.51083333,30.40875,19.61458333,4.633333333,12.65,0.894583333,17.25833333,73.25,0,0,56.66666667,19.08333333,43.75,56.375,13.45833333,22.4875,77.375,77.625,27.35416667,14
