time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2022-04-20T12:00,16.6,64,0,0,88,0,96,100,21.1,35.8,295,292,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T13:00,16.6,61,0,0,90,0,100,100,21.5,36.4,293,290,35.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T14:00,16.5,60,0,0,90,0,100,100,21.3,36.1,289,287,36,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T15:00,16.3,62,0,0,90,0,100,100,21.7,36.2,282,280,37.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T16:00,15.8,69,0.2,0.2,87,0,100,91,20.2,33.9,274,272,39.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T17:00,15.1,77,0.3,0.3,66,0,100,21,17.7,30.2,274,271,37.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T18:00,14.6,83,0.3,0.3,59,0,95,6,15.9,28.1,275,273,34.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T19:00,15.1,75,0,0,59,0,94,7,16.6,28.5,274,272,29.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T20:00,14.9,78,0,0,50,0,80,6,15.1,26.3,269,267,27,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T21:00,14.6,81,0.2,0.2,63,0,94,23,14.2,26.1,261,259,27,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T22:00,14.4,83,0.1,0.1,39,1,63,0,11.4,21,257,254,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-20T23:00,14.9,83,0,0,30,1,49,0,12.3,20.2,263,259,23,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T00:00,15.9,79,0,0,7,2,8,0,12.6,16.7,265,263,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T01:00,17.9,74,0,0,4,2,3,0,13.9,18,260,258,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T02:00,19.7,69,0,0,0,0,0,0,14.8,18.8,252,250,26.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T03:00,21.2,64,0,0,11,4,12,0,13.9,17.9,245,242,28.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T04:00,22.1,60,0,0,3,3,0,0,11.1,14,245,241,25.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T05:00,22.8,57,0,0,3,3,0,0,10.3,13.2,245,241,23.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T06:00,23.2,56,0,0,0,0,0,0,10.4,13.3,256,251,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T07:00,23.1,58,0,0,0,0,0,0,11.5,14.8,270,264,26.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T08:00,22.5,61,0,0,0,0,0,0,13.2,17.4,281,277,27,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T09:00,21.2,68,0,0,0,0,0,0,15.3,23.7,300,294,27.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T10:00,19.2,75,0,0,0,0,0,0,17.1,29.7,305,301,31.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T11:00,17.6,79,0,0,0,0,0,0,19,33.8,299,297,32.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T12:00,17,79,0,0,0,0,0,0,19.5,35,295,292,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T13:00,16.9,79,0,0,0,0,0,0,19.9,36.4,292,290,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T14:00,16.9,79,0,0,8,0,0,25,20.7,37.5,290,288,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T15:00,16.9,79,0,0,23,0,0,78,20.8,37.6,288,285,33.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T16:00,16.8,79,0,0,30,0,0,99,20.1,36.6,285,281,32,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T17:00,16.7,81,0,0,30,0,0,100,17.9,33.7,280,277,28.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T18:00,16.5,82,0,0,30,0,0,100,16,31,279,274,26.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T19:00,16.4,83,0,0,30,0,0,99,14.6,29.3,280,275,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T20:00,16.1,85,0,0,30,0,0,99,13.9,28.2,280,275,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T21:00,15.9,87,0,0,30,0,0,99,13.5,27.4,279,274,22,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T22:00,16,87,0,0,30,0,0,100,12.3,24.5,273,266,23,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-21T23:00,17.6,84,0,0,29,0,0,98,12.7,22,277,269,23.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T00:00,19.8,77,0,0,30,0,0,99,11.9,17.6,273,270,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T01:00,21.7,72,0,0,30,0,0,99,12.6,16.9,273,270,25.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T02:00,23.4,68,0,0,30,0,0,99,13.7,18.1,265,263,26.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T03:00,24.9,63,0,0,30,0,0,100,13.6,17.9,258,255,27.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T04:00,25.8,61,0,0,30,0,0,99,12.3,15.9,249,245,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T05:00,26.3,59,0,0,30,0,0,100,11.3,14.7,248,242,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T06:00,26.4,60,0,0,30,0,0,100,10.5,14,254,247,22,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T07:00,25.9,60,0,0,30,0,0,100,10.1,14,264,258,21.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T08:00,25,68,0,0,31,0,1,100,9.4,16.3,274,264,18,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T09:00,23.9,74,0,0,56,0,44,99,8,16,278,262,14,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T10:00,22.7,77,0,0,80,0,83,100,6.7,11.5,306,274,13,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T11:00,21.3,82,0,0,58,0,47,100,11.8,22,297,285,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T12:00,20.7,84,0,0,50,2,31,100,11.3,23.4,292,284,19.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T13:00,20.3,86,0,0,70,2,64,100,9.9,22.1,280,277,17.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T14:00,20.2,88,0,0,85,2,89,99,10.1,22,266,266,17.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T15:00,20.1,89,0.1,0.1,80,1,82,100,12.1,24.6,260,259,18,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T16:00,19.9,92,0.4,0.4,95,5,100,100,10.7,22.3,256,256,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T17:00,19.7,93,0.7,0.7,89,1,98,98,10.2,20.5,252,252,10.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T18:00,19.3,95,1.4,1.4,86,0,94,99,9.4,19.2,266,262,10.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T19:00,18.8,95,1.2,1.2,85,0,92,99,7.5,16.4,287,279,14,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T20:00,18.7,95,1.4,1.4,88,0,97,99,8.2,16.6,308,300,13,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T21:00,18.6,95,1.5,1.5,90,0,100,100,10.2,19.7,312,308,18,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T22:00,18.7,95,1.3,1.3,89,0,98,99,12.9,23.5,330,328,22,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-22T23:00,18.8,95,1.5,1.5,90,2,97,99,11.8,21.3,333,334,23,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T00:00,19,94,2.1,2.1,94,5,100,99,7.9,14.1,344,341,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T01:00,19.1,93,1.4,1.4,91,2,100,98,6.5,11.3,3,353,22.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T02:00,19.2,93,1.9,1.9,92,3,100,99,6.5,9.4,357,356,21.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T03:00,19.5,92,2.4,2.4,73,1,71,98,8,11.6,355,355,24.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T04:00,19.7,93,2.2,2.2,92,6,94,99,9.4,12,7,7,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T05:00,19.4,94,1.6,1.6,100,33,95,100,10.8,13.4,15,14,24.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T06:00,18.9,94,1.6,1.6,97,14,91,100,13.3,17.7,19,17,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T07:00,19.6,85,0.4,0.4,78,0,80,100,13.8,19.2,7,8,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T08:00,19,87,0.4,0.4,65,0,59,100,13.7,20.2,3,3,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T09:00,18.6,88,0.1,0.1,29,0,0,97,13.7,21.6,357,357,24.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T10:00,17.9,89,0,0,15,0,0,50,8.7,14.7,343,343,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T11:00,17,91,0,0,4,1,0,10,8.1,16.5,339,340,20.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T12:00,16.5,92,0,0,17,4,0,43,6.7,15.6,324,326,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T13:00,16.1,93,0,0,10,3,0,25,7.6,16.8,329,325,17.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T14:00,15.9,93,0,0,16,13,0,14,6.7,15.2,324,324,15.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T15:00,15.5,94,0,0,32,28,0,23,6,10.1,335,325,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T16:00,15.2,95,0,0,26,18,0,32,5.4,9.1,356,342,10.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T17:00,14.9,96,0,0,14,12,0,11,5.1,11.9,356,346,10.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T18:00,14.5,97,0,0,10,11,0,0,5.8,10.2,356,350,9.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T19:00,14.8,97,0,0,24,27,0,0,4.3,5.2,42,12,5.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T20:00,14.1,98,0,0,50,55,0,0,5.2,6.7,25,16,7.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T21:00,14.3,98,0,0,65,72,0,0,5.4,11.6,8,5,10.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T22:00,15.2,97,0,0,38,42,0,0,7.2,14.8,360,357,14.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-23T23:00,16.5,94,0,0,68,75,0,0,7.2,9.7,354,356,16.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T00:00,17.5,91,0,0,69,77,0,0,8,10.1,342,343,18,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T01:00,18.9,84,0,0,89,99,0,0,9.2,11.6,339,338,20.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T02:00,19.9,80,0,0,83,92,0,0,9.3,11.7,344,342,20.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T03:00,20.8,77,0,0,67,74,0,0,10.1,12.8,343,344,21.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T04:00,21.8,74,0,0,62,66,0,8,10.7,13.1,340,339,23.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T05:00,22.7,71,0,0,59,61,0,13,11.4,14,332,331,26.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T06:00,22.9,71,0,0,61,60,0,24,12.4,15.5,330,329,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T07:00,22.3,72,0,0,39,22,0,65,14.3,18.1,332,329,29.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T08:00,21.5,75,0,0,50,23,0,98,14.2,18.5,333,331,28.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T09:00,20.3,80,0,0,29,6,0,78,14.5,19.7,341,339,27.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T10:00,18.9,85,0,0,12,3,0,30,14,21.7,342,339,25.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T11:00,17.4,91,0,0,3,3,0,1,14.5,25.1,337,333,23.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T12:00,16.7,93,0,0,8,4,0,15,15.2,26.9,324,321,22,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T13:00,16.4,95,0,0,27,3,0,81,16.1,28.4,312,309,23,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T14:00,16.3,96,0,0,18,2,0,53,15.7,28.2,307,302,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T15:00,16.3,96,0,0,18,4,0,47,16.2,28.5,307,302,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T16:00,16.4,95,0,0,23,4,0,63,17,29.8,302,298,25.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T17:00,16.6,95,0,0,42,13,1,98,18.2,31.3,297,293,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T18:00,16.8,95,0,0,46,19,0,97,18.8,32.4,299,294,27,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T19:00,16.9,97,0,0,71,45,0,100,18.8,32.9,299,295,32.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T20:00,17.1,97,0,0,100,78,14,100,19.7,33.8,301,297,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T21:00,17.4,98,0,0,100,89,44,100,21.3,35.3,298,295,34.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T22:00,17.9,98,0.1,0.1,100,97,42,100,18.4,28.4,298,294,34.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-24T23:00,18.6,96,1.4,1.4,100,85,46,100,16.4,27.4,299,295,31.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T00:00,19.5,96,1.2,1.2,100,71,32,100,16.8,23.9,293,291,29.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T01:00,20.5,94,1.8,1.8,74,37,18,100,17.7,25,287,285,31,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T02:00,21.7,92,2.9,2.9,64,9,43,100,16.5,23.3,293,290,34.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T03:00,22.3,92,1.5,1.5,89,41,37,99,17.7,25,297,295,38.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T04:00,22.3,94,0.9,0.9,66,10,45,100,17.5,24.2,302,298,42.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T05:00,22.6,94,0.9,0.9,64,2,53,100,19.5,26.6,304,300,45.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T06:00,23.1,91,0.6,0.6,59,4,42,100,21.4,30.1,303,299,46.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T07:00,23.9,83,0.1,0.1,70,1,65,100,22.2,32.2,297,294,37.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T08:00,23.3,84,0,0,39,3,10,100,20.8,34,296,291,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T09:00,22.5,86,0,0,42,5,12,100,19.6,34,287,283,31.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T10:00,21.9,88,0.1,0.1,76,2,74,100,7.7,14,311,296,31.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T11:00,21.4,92,1.9,1.9,83,3,83,100,12.2,21.8,289,278,35.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T12:00,21.4,93,2.4,2.4,87,3,91,100,14.2,26.1,277,264,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T13:00,21.4,94,1.5,1.5,72,7,59,100,13.7,26.3,270,253,27.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T14:00,21.3,95,1.8,1.8,56,3,38,100,14.4,28.8,257,246,40.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T15:00,21.1,96,2.9,2.9,84,5,82,100,15.6,30.4,251,244,38.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T16:00,20.8,97,2,2,87,10,80,100,14.2,28.5,246,241,24.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T17:00,20.6,97,2,2,80,13,64,100,13.2,26.9,244,238,24.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T18:00,20.5,98,2.9,2.9,73,24,36,100,14.3,27.6,245,239,32.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T19:00,21.1,96,2.2,2.2,100,54,41,99,15.1,28.2,242,238,27,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T20:00,21.1,97,1.8,1.8,100,76,34,98,15.5,28.1,234,230,26.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T21:00,21.1,97,1.4,1.4,100,63,46,98,14.3,26.2,227,223,23.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T22:00,21,98,0.2,0.2,100,78,36,98,11.2,23,213,209,21.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-25T23:00,21.3,98,0.1,0.1,100,79,47,100,10.2,19.8,212,205,21.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T00:00,21.6,98,0.3,0.3,100,100,44,100,8.6,15.8,202,197,23,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T01:00,22.1,98,0.3,0.3,100,100,98,93,8.4,15.4,160,159,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T02:00,21.9,97,0.4,0.4,100,100,100,43,13.3,22.7,109,108,32.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T03:00,20.8,97,0.8,0.8,100,97,84,55,18.4,30.3,89,87,28.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T04:00,19.8,95,0.3,0.3,100,65,50,44,14.9,22.3,82,81,30.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T05:00,20,89,0.1,0.1,99,69,46,30,17,22.8,85,85,33.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T06:00,20.6,82,0.1,0.1,95,79,27,25,18.4,24.9,87,88,36,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T07:00,20.4,79,0.1,0.1,100,91,25,54,18.4,25.2,86,87,33.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T08:00,20.5,77,0,0,100,80,12,71,17.2,23,80,81,30.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T09:00,20.1,78,0,0,66,57,2,46,13.7,18.4,76,79,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T10:00,19.4,81,0,0,32,16,2,54,9.5,14.3,79,80,18,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T11:00,18.2,86,0,0,12,4,0,27,10.7,18.4,78,79,19.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T12:00,17.3,89,0,0,20,8,3,35,11,20.2,79,79,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T13:00,16.6,91,0,0,36,24,4,40,12.1,21.2,73,72,21.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T14:00,16,93,0,0,29,20,1,36,12.2,20.9,71,69,19.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T15:00,15.5,93,0,0,28,21,0,29,11.3,20.4,68,64,18,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T16:00,15.3,93,0,0,13,9,0,17,9.2,17.9,69,62,17.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T17:00,15,93,0,0,11,9,1,6,7.9,16.1,74,63,17.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T18:00,14.9,93,0,0,5,2,2,8,8.8,17.6,71,62,18.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T19:00,14.5,95,0,0,5,3,2,3,10.6,20.3,62,57,19.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T20:00,14.4,94,0,0,44,1,53,38,10.6,20.2,55,51,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T21:00,14.7,93,0,0,68,7,79,49,11.5,21.6,46,44,20.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T22:00,15.2,92,0,0,65,2,70,72,13.2,21.7,45,43,23.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-26T23:00,16.3,87,0,0,67,8,65,69,15.8,22.7,47,46,29.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T00:00,17.4,81,0,0,52,18,20,78,19.4,26.5,42,42,40.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T01:00,18.1,75,0,0,48,14,25,69,21.3,28.4,39,38,43.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T02:00,18.6,67,0,0,35,4,29,48,23.1,30.9,34,34,47.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T03:00,19,58,0,0,31,0,31,41,23.5,31.1,32,32,49.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T04:00,19.4,52,0,0,42,0,48,43,24,32.4,33,32,47.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T05:00,19.5,49,0,0,46,0,48,56,23.7,32.3,36,35,45.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T06:00,19.4,48,0,0,43,0,36,72,22.5,29.9,40,40,42.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T07:00,19.3,46,0,0,27,0,17,57,19.9,26.8,42,41,38.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T08:00,18.7,47,0,0,24,0,21,38,18.1,24.2,47,47,34.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T09:00,17.8,52,0,0,35,0,38,42,18.1,25.5,55,54,31.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T10:00,16.6,57,0,0,27,0,13,63,13.9,23,65,65,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T11:00,15.4,62,0,0,29,0,39,20,14.8,25.5,49,50,29.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T12:00,14.9,66,0,0,33,0,52,5,16.8,28,45,44,28.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T13:00,14.6,69,0,0,39,0,35,61,16.8,27.5,45,44,27.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T14:00,14.2,73,0,0,59,0,51,95,13.6,24.1,40,38,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T15:00,14,76,0,0,53,0,43,92,17.4,27.2,30,29,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T16:00,13.8,78,0,0,47,0,29,98,16.8,27,28,27,23.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T17:00,13.6,80,0,0,36,0,20,79,12.7,22.1,29,26,19.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T18:00,13.5,82,0,0,40,1,29,71,13.2,22.9,22,22,20.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T19:00,14.2,78,0,0,32,1,13,77,14.1,24.7,13,13,26.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T20:00,14.3,79,0,0,30,1,8,80,12.4,21.8,10,8,22.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T21:00,14.1,82,0,0,67,10,46,100,10.8,20.2,15,11,20.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T22:00,14.6,82,0,0,66,21,30,98,10.5,18.3,22,16,20.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-27T23:00,15.8,79,0,0,49,15,24,70,12.6,18.1,20,17,24.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T00:00,16.7,77,0,0,55,11,25,100,16.3,21.5,14,14,25.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T01:00,17.4,77,0,0,72,31,24,100,17.3,22.7,360,359,24.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T02:00,17.8,77,0.1,0.1,90,48,28,99,17.2,22.4,350,349,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T03:00,18.2,78,0.1,0.1,100,95,25,50,16.7,21.3,346,344,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T04:00,18.7,79,0.1,0.1,100,96,52,74,16.4,21.4,345,343,26.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T05:00,19.1,80,0.4,0.4,100,75,65,7,14.7,19.2,338,337,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T06:00,19.3,80,0.1,0.1,100,90,69,3,15.4,20.4,344,343,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T07:00,19.8,79,0,0,100,97,86,69,12.5,17,342,339,25.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T08:00,19.5,81,0.1,0.1,100,89,89,65,11.9,16.6,2,359,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T09:00,18.8,85,0.1,0.1,100,66,93,75,12.3,17.8,21,18,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T10:00,18.1,89,0,0,100,72,100,94,13,19.5,24,23,24.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T11:00,17.5,91,0.1,0.1,100,74,98,100,15.2,23.7,31,28,24.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T12:00,17.1,93,0.5,0.5,100,92,91,99,14.9,23.9,37,34,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T13:00,16.8,95,0.8,0.8,100,100,98,100,14,22,55,52,24.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T14:00,16.6,94,1.7,1.7,100,100,100,87,17.3,26.6,73,71,26.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T15:00,16.2,94,2.4,2.4,100,100,98,93,22.3,33.9,69,68,32.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T16:00,15.7,94,1.6,1.6,100,100,100,88,25.2,37.9,73,72,35.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-04-28T17:00,15.3,94,2.5,2.5,100,100,100,98,27.2,41.3,79,77,38.5,31.2304,"121.4737	",4,0,GMT,GMT
